Day,target,mean_sent,STOCH_slowk,STOCH_slowd,MACD,MACD_hist,CCI_5,CCI_10,CCI_21,CCI_50,MOM_5,MOM_10,MOM_21,RSI_5,RSI_10,RSI_21,RSI_50
2017-05-24,1.0,0.01228716499986122,86.34867823785169,85.81602384168242,222.6414937510351,46.708578697941704,125.35074682312826,149.48562178959847,215.32674512892146,212.55894624958222,455.929932,634.729859,953.549927,91.6911950921969,87.3644936743208,83.58425843981536,76.47569260073
2017-05-25,0.0,0.011669996114717562,74.60335476494414,82.16208021529678,226.84660048699652,40.73094834712248,88.87950690840219,123.62987602855772,180.66979822083275,201.22870663343699,220.25,566.5499260000001,767.3099360000001,67.85512989957017,72.93806801942577,74.56473118576388,71.49873038271106
2017-05-26,0.0,0.011890813147749504,49.54896751392761,70.16700017224123,219.37462420905172,26.607177655342127,-26.135447754085835,53.25638521403679,109.64082719971944,154.95316736437036,161.219971,467.969971,646.969971,54.70643390278147,64.22249799489181,68.79895528699895,68.15126492158375
2017-05-27,0.0,0.011510921679738564,27.800004802115193,50.6507756936624,197.97379819973253,4.165081316818345,-143.64963402628055,-44.71051134835408,33.80483215193365,101.55711617301864,-134.5299070000001,199.780029,460.0699460000001,39.46326854493823,53.00090711463199,60.91233477130656,63.32677743715088
2017-05-28,1.0,0.011347844328743048,25.98196116923265,34.4436444950919,188.27841121009806,-4.424244538252907,-56.924785112555774,-14.50881984819906,60.17420730380844,117.49137155992427,-164.6198730000001,267.1500249999999,559.0900879999999,51.53235686262136,58.72941074987996,64.00948490145026,65.12774943220052
2017-05-29,1.0,0.012034731677365842,32.41214984866477,28.73137194000429,186.49874328135184,-4.963129973599308,-6.45359922065119,4.715807625846417,72.65666118100782,123.56744078574246,-188.02978600000006,267.90014599999995,532.260131,60.03402389672101,63.00592159858066,66.39593214193442,66.55818976076698
2017-05-30,0.0,0.01084668247965628,40.53192453914565,32.97534518568111,176.58612943083722,-11.900595059291135,18.336383086242872,-19.116466890074847,59.411648174191434,113.25546553599888,-129.51000900000008,90.73999099999992,420.10998599999994,51.04713552089126,57.6742417925996,62.88075980340202,64.39405049703515
2017-05-31,1.0,0.011155478926633187,61.04533925644184,44.663137881417505,175.65736880800296,-10.263484545700322,83.45677179977952,-0.5575776300676033,68.65541929883821,116.66101962538953,83.98999000000003,245.20996100000002,499.2799070000001,61.11876634437594,62.5488845632987,65.53313006236483,65.95761382778558
2017-06-01,1.0,0.012988140135974338,76.27596585513332,59.28440988357369,182.61782619116138,-2.6424217300335044,160.61628390049705,79.37871392887618,102.668213633367,135.56591436192204,369.00988800000005,234.47998099999995,559.309937,69.6616525227604,67.15138277437474,68.14962510610204,67.54969990353042
2017-06-02,1.0,0.012776918397410634,94.76910483929605,77.36346998362382,192.42528808177076,5.732032128460702,108.15287577130543,96.39018925967572,113.20655342142331,141.60736150069798,332.75,168.1301269999999,764.3100589999999,74.3416657280529,69.88255167430063,69.75089284300464,68.54655651951322
2017-06-03,1.0,0.011192519244236865,91.72422069243488,87.5897637956215,200.05421184128772,10.688764710382145,93.54973083463582,115.93341792074627,121.23434698295898,145.2469562937373,259.7399909999999,71.71020499999986,710.4400639999999,75.88638689059616,70.77936337841297,70.27223589198823,68.87073147185129
2017-06-04,0.0,0.011536590169400202,89.54073836844752,92.0113546333929,203.46907250938466,11.282900302783275,75.57911295333258,110.58232445139146,115.77036548781602,140.81342173281882,336.3400879999999,206.83007899999984,702.9000249999999,75.13947007490081,70.4713810307225,70.1046568695406,68.7751905466828
2017-06-05,1.0,0.01231384747413719,89.54073836844752,90.26856580977672,217.78591123784372,20.479791224993875,135.35841754025603,121.33536259195465,141.02890831970336,152.97887368117898,400.40014699999983,484.39013699999987,948.380005,84.54142054520545,76.1674705299469,73.39754447690746,70.81732253587639
2017-06-06,1.0,0.011811091778273356,87.11926971053788,88.7335821491444,240.59190548677498,34.62862837914011,145.79152252048868,166.5017906914682,193.01211793241356,180.57776455691527,455.320068,824.329956,1128.75,89.53017912236085,80.40146602017379,76.17490896711685,72.65659542709398
2017-06-07,0.0,0.013770014121181512,77.24164698576098,84.6338850215822,245.26472515774094,31.44115844008485,60.80647054916598,109.41390526723642,146.23644856227793,156.0306843678899,243.60986300000013,576.3598630000001,893.0699460000001,68.88612486364543,70.11886592798139,70.43849066591905,69.3435211764356
2017-06-08,1.0,0.013205872346083464,65.40992803399469,76.5902815767646,251.99079994088834,30.53378657858579,36.614861695250504,87.5938830763956,129.92054822150493,146.6248957779869,290.27001900000005,550.01001,916.9700929999999,73.21414426755875,72.32359048254196,71.693238558722,70.12284405500877
2017-06-09,1.0,0.012319851888458258,60.6954590275854,67.7823446824471,255.8398761277881,27.50629021238845,77.3100456167338,93.43632672036156,138.35176824763334,150.01224226359568,312.0,648.3400879999999,836.1000979999999,74.31980675078078,72.87424072532154,72.00221264661543,70.3135248230921
2017-06-10,1.0,0.010892689409939987,70.89172150114625,65.66570285424218,265.82373283116794,29.99211753261463,91.62811364352618,91.66306808018791,135.54778621656877,148.23120066650375,260.8999020000001,661.300049,862.979981,80.99808011783118,76.4242447141747,74.02961180984492,71.57445214554353
2017-06-11,1.0,0.011457415060018716,78.78363047026879,70.12360366633357,271.44615377163746,28.49163077846731,110.56889952835783,96.39709699742926,132.77596720714033,148.12818121114395,94.91015599999992,550.2302239999999,916.9101559999999,81.50279996653308,76.70853997145628,74.19430999003744,71.67749206849182
2017-06-12,0.0,0.011603510697714713,67.26058497887114,72.3119789834288,248.947392721901,4.794295782984676,-102.5727700486133,-9.164207997636954,65.24652617479165,111.37645583772814,-72.53002900000001,171.07983400000012,486.22998099999995,41.734629917011965,55.40376700854106,62.29023271081838,64.79868792971868
2017-06-13,1.0,0.012041082827230706,53.03601480354528,66.36007675089515,233.06128154365297,-8.873452316210688,-86.03891527345596,-31.572622656284093,56.978929379349026,106.06528170274945,-88.600097,201.66992200000004,396.6000979999999,47.85033222089993,57.90167914248718,63.47339796906778,65.44924192300788
2017-06-14,0.0,0.011868371474237315,28.972342959290916,49.75631424723585,201.1549482553546,-32.62382848360724,-115.72573431166312,-152.72354441749215,11.177237694147227,79.93265239974819,-317.439942,-5.439941999999974,62.73022399999991,32.29679266228317,47.134551663948656,56.626067902959534,61.21222144802283
2017-06-15,0.0,0.009425777229961414,29.84326356545453,37.28387377609698,170.53106637699693,-50.59816828957193,-120.75544542002876,-201.4843215210416,-36.474338079460416,51.79818274890323,-483.12988300000006,-222.22998099999995,159.6000979999999,29.8876753742659,45.27858346054038,55.38156601811023,60.42040411372345
2017-06-16,1.0,0.011165444996080715,29.012123604146836,29.27591004296417,148.90071790390175,-57.782813410133684,-57.579917618906585,-112.82954970049732,-17.34407316774969,61.37267823083255,-439.55004800000006,-344.63989200000015,316.14013699999987,37.424258864923395,48.20563969504126,56.67304277274893,61.08391774903792
2017-06-17,1.0,0.01145171071484557,49.310649060957324,36.055345410186305,141.21127736339804,-52.37780316050993,38.40449367454494,-39.49011161974809,14.860558032713737,79.0291364308586,-3.75,-76.28002900000001,617.009888,53.36483980053994,55.00810073307784,59.78245057779213,62.70678414079924
2017-06-18,0.0,0.011441087757347172,58.09430637149514,45.4723596788665,124.9948759671247,-54.8753636454266,46.97983119811616,-44.778197259772966,-3.322399644108718,71.08474842445139,-168.72998099999995,-257.33007799999996,392.48999000000003,42.709433658680176,49.36406172928031,56.44965899711604,60.68359304463834
2017-06-19,1.0,0.0109413736664794,71.69200157581781,59.6989856694235,114.16066446899413,-52.56766011484575,60.644303866694166,-24.850477399053787,-0.7980927993908529,72.7003952700127,83.22998099999995,-234.20996100000002,333.9899909999999,47.719558996613756,51.487590875592446,57.40695655667169,61.174386948531826
2017-06-20,1.0,0.010823105071748699,75.7261581746547,68.50415537398929,114.91641241240768,-41.44952973714575,132.19894948010176,37.35715774210361,29.906043517541004,85.51423113177763,257.209961,-225.91992200000004,546.320068,61.267969501813866,57.78253148077121,60.33636417298397,62.69496698551866
2017-06-21,0.0,0.012382266273511772,79.95398135012005,75.79071370019759,111.59118929784654,-35.819802281365526,93.62125317253383,80.35890959548958,29.689602419009628,85.34867967000518,170.54003899999998,-269.0100090000001,402.6901859999998,56.723939106663614,55.793261350363586,59.27774960041528,62.08142779147558
2017-06-22,1.0,0.011675872130620098,78.01864533539351,77.8995949533895,109.01533083147751,-30.716528598187637,47.93343644249845,72.71103451313785,15.328469221716677,79.65793086584796,49.53002900000001,45.78002900000001,297.530029,58.63715098889046,56.62114189123058,59.64863618117384,62.26940796628797
2017-06-23,1.0,0.013679792156383508,77.63824465381077,78.53695711310819,108.90586529991788,-24.660795303797812,103.78979843061619,109.17805751630952,36.71400012655073,85.54895544601116,196.6198730000001,27.889892000000145,256.35986300000013,63.51955361364454,58.70232539390241,60.56203662002838,62.726062067592416
2017-06-24,0.0,0.015018942262474163,58.43966419116475,71.36551806012308,96.71485438715808,-29.481444973246084,-139.07779160534767,28.984907888247072,-20.754026171416246,66.55387510989874,19.119873000000098,102.34985400000005,93.3698730000001,42.10154371180593,49.588181732497596,55.97497922395366,60.164211281633925
2017-06-25,0.0,0.012112313636952764,39.44187244172526,58.50659376223367,84.52092541121101,-33.34029915935453,-118.39622517950093,-30.088310928906438,-52.35797611771494,56.283404388006815,-132.3801269999999,124.82983400000012,77.59985300000017,39.72738246865352,48.40421418658023,55.350833874467384,59.810785840116374
2017-06-26,0.0,0.011250878959764066,18.916506236142332,38.93268095634419,65.15256906354625,-42.16692440561543,-140.15708145577238,-163.5529462943932,-117.12347594744672,31.02297471433842,-210.65014699999983,-40.110107999999855,-208.36010799999985,28.27478099599813,42.00146822149374,51.861753392391705,57.819247659568795
2017-06-27,1.0,0.010894899648900941,31.336153647721137,29.898177441862984,55.138585383027475,-41.74472646890737,-87.44046564832024,-132.3011398604186,-110.46289917829961,26.66054807656674,-152.95996100000002,-103.42993200000001,-310.75,42.1719975501748,47.178889882261046,53.89679216090569,58.75386058377211
2017-06-28,1.0,0.011893321877406555,44.65029887733121,31.634319587064965,48.44662700788558,-38.74934787523941,-2.200008690184537,-59.540810768383714,-59.3596545405234,40.56131609430143,-170.1198730000001,26.5,-157.3698730000001,46.11212417877834,48.714571464939624,54.50643413056052,59.03348402459191
2017-06-29,0.0,0.012422278043640121,55.58508565056497,43.857179391872506,39.8220280073283,-37.89915750063736,17.4197731970886,-57.799918690398826,-58.564539187486794,36.831310323083066,-69.399903,-50.2800299999999,-266.30004899999994,40.61935912905825,46.33792971283057,53.33076059157279,58.39213490590923
2017-06-30,0.0,0.01140342442709079,56.118768945055,52.11805115765046,27.94598163358887,-39.82016309950143,-21.47255806755757,-74.03263825323889,-76.88602327738207,25.689964217318526,-108.56982400000015,-240.94995100000006,-342.969971,32.61317802000466,42.53631120552016,51.411069743868254,57.34403035410639
